speech,noise,noise_start,noise_end,SNR,RT60,speech_RIR,noise_RIR,spk_id
dev/aac/id03364/eVAFDH_mEVw/00084,fma_small/142/142519,314904,381464,19,0.5929208601714517,dev/aac/id03364/eVAFDH_mEVw/00084_speechRIR,dev/aac/id03364/eVAFDH_mEVw/00084_noiseRIR,VOXCELEB2id03364
dev/aac/id06385/HzPT8OC0AVQ/00084,fma_small/133/133293,396800,496000,12,0.8253156707164089,dev/aac/id06385/HzPT8OC0AVQ/00084_speechRIR,dev/aac/id06385/HzPT8OC0AVQ/00084_noiseRIR,VOXCELEB2id06385
dev/aac/id03532/G_3VhDyEvig/00139,freesound/shop/237199__pulswelle__the-hamburg-sessions-vol-ii-europa-passage_L_01_part_16kHz_mono,1884800,1984000,18,0.8568731838731674,dev/aac/id03532/G_3VhDyEvig/00139_speechRIR,dev/aac/id03532/G_3VhDyEvig/00139_noiseRIR,VOXCELEB2id03532
dev/aac/id07956/eRL9FKrjpMw/00306,fma_small/026/026010,198400,297600,13,0.8722047560956105,dev/aac/id07956/eRL9FKrjpMw/00306_speechRIR,dev/aac/id07956/eRL9FKrjpMw/00306_noiseRIR,VOXCELEB2id07956
dev/aac/id06105/aPTknRr9eoU/00097,fma_small/111/111186,198400,297600,9,0.6707488343763676,dev/aac/id06105/aPTknRr9eoU/00097_speechRIR,dev/aac/id06105/aPTknRr9eoU/00097_noiseRIR,VOXCELEB2id06105
dev/aac/id00827/pFlr9nEk2IY/00097,fma_small/119/119413,305227,396363,16,0.5916893877928426,dev/aac/id00827/pFlr9nEk2IY/00097_speechRIR,dev/aac/id00827/pFlr9nEk2IY/00097_noiseRIR,VOXCELEB2id00827
dev/aac/id08953/dctYHZenOVc/00224,fma_small/029/029180,14906,93754,4,0.6866863505618213,dev/aac/id08953/dctYHZenOVc/00224_speechRIR,dev/aac/id08953/dctYHZenOVc/00224_noiseRIR,VOXCELEB2id08953
dev/aac/id04379/DiiUWBqUaJI/00043,fma_small/026/026466,403021,478797,12,0.7416957004130746,dev/aac/id04379/DiiUWBqUaJI/00043_speechRIR,dev/aac/id04379/DiiUWBqUaJI/00043_noiseRIR,VOXCELEB2id04379
dev/aac/id07955/nkTFtUMjUkI/00329,freesound/restaurant/233281__jarredgibb__ambience-coffee-shop-2_L_02_part_16kHz_mono,496000,595200,14,0.5623851066988522,dev/aac/id07955/nkTFtUMjUkI/00329_speechRIR,dev/aac/id07955/nkTFtUMjUkI/00329_noiseRIR,VOXCELEB2id07955
dev/aac/id01827/4XGfeTa4nog/00057,freesound/restaurant/67191__benboncan__supermarket-cafe_L_04_part_16kHz_mono,2089143,2158775,18,0.42971197095223823,dev/aac/id01827/4XGfeTa4nog/00057_speechRIR,dev/aac/id01827/4XGfeTa4nog/00057_noiseRIR,VOXCELEB2id01827
dev/aac/id03263/eJvCMfO6QPs/00257,fma_small/114/114237,99200,198400,7,0.4369899875843049,dev/aac/id03263/eJvCMfO6QPs/00257_speechRIR,dev/aac/id03263/eJvCMfO6QPs/00257_noiseRIR,VOXCELEB2id03263
dev/aac/id01894/QcdkFyLtcAI/00061,fma_small/148/148443,99200,198400,18,0.7164646471163751,dev/aac/id01894/QcdkFyLtcAI/00061_speechRIR,dev/aac/id01894/QcdkFyLtcAI/00061_noiseRIR,VOXCELEB2id01894
dev/aac/id06829/5_cyVr30wRs/00009,freesound/crowd/141189__beedy__shopping-center_R_05_part_16kHz_mono,2791544,2863224,7,0.8623762316378576,dev/aac/id06829/5_cyVr30wRs/00009_speechRIR,dev/aac/id06829/5_cyVr30wRs/00009_noiseRIR,VOXCELEB2id06829
dev/aac/id01832/fB0Rg4z7kkY/00098,freesound/workshop/190637__ftpaddict__ambient-sound-from-a-workshop-floor_L_02_part_16kHz_mono,699335,782279,8,0.555383652876326,dev/aac/id01832/fB0Rg4z7kkY/00098_speechRIR,dev/aac/id01832/fB0Rg4z7kkY/00098_noiseRIR,VOXCELEB2id01832
dev/aac/id07956/eRL9FKrjpMw/00301,fma_small/085/085787,100020,197300,15,0.6033038613286368,dev/aac/id07956/eRL9FKrjpMw/00301_speechRIR,dev/aac/id07956/eRL9FKrjpMw/00301_noiseRIR,VOXCELEB2id07956
dev/aac/id00414/_I8ZA8yTWF4/00044,fma_small/003/003708,15425,94273,17,0.4469085970900838,dev/aac/id00414/_I8ZA8yTWF4/00044_speechRIR,dev/aac/id00414/_I8ZA8yTWF4/00044_noiseRIR,VOXCELEB2id00414
dev/aac/id06960/BSUlLoIjmVE/00046,fma_small/134/134643,424631,494263,4,0.7261511640624281,dev/aac/id06960/BSUlLoIjmVE/00046_speechRIR,dev/aac/id06960/BSUlLoIjmVE/00046_noiseRIR,VOXCELEB2id06960
dev/aac/id00414/xzHAbf47lQI/00073,freesound/workshop/189817__iankath__general-atmosphere-of-metal-fabrication-workshop_L_03_part_16kHz_mono,3301947,3371579,16,0.7832787595111359,dev/aac/id00414/xzHAbf47lQI/00073_speechRIR,dev/aac/id00414/xzHAbf47lQI/00073_noiseRIR,VOXCELEB2id00414
dev/aac/id01832/GrxInf0fH78/00019,fma_small/072/072135,306410,377066,10,0.3331681579351303,dev/aac/id01832/GrxInf0fH78/00019_speechRIR,dev/aac/id01832/GrxInf0fH78/00019_noiseRIR,VOXCELEB2id01832
dev/aac/id08574/He7TNRK5YUE/00093,freesound/workshop/189817__iankath__general-atmosphere-of-metal-fabrication-workshop_R_07_part_16kHz_mono,694400,793600,11,0.32663999397251897,dev/aac/id08574/He7TNRK5YUE/00093_speechRIR,dev/aac/id08574/He7TNRK5YUE/00093_noiseRIR,VOXCELEB2id08574
dev/aac/id02267/okrMJ_oumtU/00331,fma_small/127/127660,297600,396800,12,0.6924752634104572,dev/aac/id02267/okrMJ_oumtU/00331_speechRIR,dev/aac/id02267/okrMJ_oumtU/00331_noiseRIR,VOXCELEB2id02267
dev/aac/id07956/YP0ApxtEZlg/00232,freesound/shop/237199__pulswelle__the-hamburg-sessions-vol-ii-europa-passage_L_02_part_16kHz_mono,3472000,3571200,17,0.5971144137828197,dev/aac/id07956/YP0ApxtEZlg/00232_speechRIR,dev/aac/id07956/YP0ApxtEZlg/00232_noiseRIR,VOXCELEB2id07956
dev/aac/id03994/DcdG0FSTnhw/00136,fma_small/042/042135,12879,96847,10,0.7777481741088046,dev/aac/id03994/DcdG0FSTnhw/00136_speechRIR,dev/aac/id03994/DcdG0FSTnhw/00136_noiseRIR,VOXCELEB2id03994
dev/aac/id08574/egPUMz_Ce28/00198,fma_small/072/072607,199898,297178,9,0.7828079368135131,dev/aac/id08574/egPUMz_Ce28/00198_speechRIR,dev/aac/id08574/egPUMz_Ce28/00198_noiseRIR,VOXCELEB2id08574
dev/aac/id08282/WF9O1kvoYqc/00196,fma_small/126/126417,99200,198400,3,0.7131080568551974,dev/aac/id08282/WF9O1kvoYqc/00196_speechRIR,dev/aac/id08282/WF9O1kvoYqc/00196_noiseRIR,VOXCELEB2id08282
dev/aac/id03313/sJYTj-VI_L8/00390,freesound/music/141189__beedy__shopping-center_R_04_part_16kHz_mono,99200,198400,4,0.7806054782730456,dev/aac/id03313/sJYTj-VI_L8/00390_speechRIR,dev/aac/id03313/sJYTj-VI_L8/00390_noiseRIR,VOXCELEB2id03313
dev/aac/id07562/73z2M5eUKcA/00028,freesound/city/8061__schluppipuppie__street02_R_04_part_16kHz_mono,200003,294211,13,0.6901410007229558,dev/aac/id07562/73z2M5eUKcA/00028_speechRIR,dev/aac/id07562/73z2M5eUKcA/00028_noiseRIR,VOXCELEB2id07562
dev/aac/id06511/fRnw9mSq6VI/00351,fma_small/126/126215,99200,198400,9,0.6628471399799825,dev/aac/id06511/fRnw9mSq6VI/00351_speechRIR,dev/aac/id06511/fRnw9mSq6VI/00351_noiseRIR,VOXCELEB2id06511
dev/aac/id05696/2YkmfO2itoo/00017,fma_small/014/014539,0,99200,18,0.4066519339338252,dev/aac/id05696/2YkmfO2itoo/00017_speechRIR,dev/aac/id05696/2YkmfO2itoo/00017_noiseRIR,VOXCELEB2id05696
dev/aac/id01827/4XGfeTa4nog/00051,fma_small/056/056247,198400,297600,14,0.6383060516214389,dev/aac/id01827/4XGfeTa4nog/00051_speechRIR,dev/aac/id01827/4XGfeTa4nog/00051_noiseRIR,VOXCELEB2id01827
dev/aac/id04198/Nyi90qsGm44/00161,freesound/city/8061__schluppipuppie__street02_R_03_part_16kHz_mono,3174400,3273600,7,0.3952874428805129,dev/aac/id04198/Nyi90qsGm44/00161_speechRIR,dev/aac/id04198/Nyi90qsGm44/00161_noiseRIR,VOXCELEB2id04198
dev/aac/id02267/uXBwiTFPnao/00362,fma_small/075/075754,396800,496000,16,0.49762539822542606,dev/aac/id02267/uXBwiTFPnao/00362_speechRIR,dev/aac/id02267/uXBwiTFPnao/00362_noiseRIR,VOXCELEB2id02267
dev/aac/id03088/53UWdzhQWj8/00060,fma_small/072/072287,301124,366660,13,0.5818549332513534,dev/aac/id03088/53UWdzhQWj8/00060_speechRIR,dev/aac/id03088/53UWdzhQWj8/00060_noiseRIR,VOXCELEB2id03088
dev/aac/id00172/uN-FILUIFLQ/00134,freesound/city/18021__walter-odington__london_R_02_part_16kHz_mono,25293,93901,12,0.49049912950543084,dev/aac/id00172/uN-FILUIFLQ/00134_speechRIR,dev/aac/id00172/uN-FILUIFLQ/00134_noiseRIR,VOXCELEB2id00172
dev/aac/id06829/dhKg4x907ik/00192,fma_small/139/139110,396800,496000,17,0.7173785971526699,dev/aac/id06829/dhKg4x907ik/00192_speechRIR,dev/aac/id06829/dhKg4x907ik/00192_noiseRIR,VOXCELEB2id06829
dev/aac/id08953/8PMAY0e6iec/00060,musan/noise/free-sound/noise-free-sound-0441,396800,496000,8,0.7462212082552174,dev/aac/id08953/8PMAY0e6iec/00060_speechRIR,dev/aac/id08953/8PMAY0e6iec/00060_noiseRIR,VOXCELEB2id08953
dev/aac/id03263/eJvCMfO6QPs/00224,fma_small/055/055101,297600,396800,11,0.497888190297738,dev/aac/id03263/eJvCMfO6QPs/00224_speechRIR,dev/aac/id03263/eJvCMfO6QPs/00224_noiseRIR,VOXCELEB2id03263
dev/aac/id00172/uN-FILUIFLQ/00132,fma_small/029/029128,320514,388098,5,0.6227913357722057,dev/aac/id00172/uN-FILUIFLQ/00132_speechRIR,dev/aac/id00172/uN-FILUIFLQ/00132_noiseRIR,VOXCELEB2id00172
dev/aac/id05696/e6ianwuGP7Y/00369,fma_small/120/120778,0,99200,14,0.5111270095647721,dev/aac/id05696/e6ianwuGP7Y/00369_speechRIR,dev/aac/id05696/e6ianwuGP7Y/00369_noiseRIR,VOXCELEB2id05696
dev/aac/id01369/_1Bt5cANQ5o/00100,fma_small/142/142563,396800,496000,15,0.7145396322847608,dev/aac/id01369/_1Bt5cANQ5o/00100_speechRIR,dev/aac/id01369/_1Bt5cANQ5o/00100_noiseRIR,VOXCELEB2id01369
dev/aac/id01827/2CCgJT7PFus/00040,fma_small/133/133273,297600,396800,6,0.42572471594093375,dev/aac/id01827/2CCgJT7PFus/00040_speechRIR,dev/aac/id01827/2CCgJT7PFus/00040_noiseRIR,VOXCELEB2id01827
dev/aac/id05584/9UHH85x4q-E/00038,fma_small/025/025606,99200,198400,6,0.6090417947878796,dev/aac/id05584/9UHH85x4q-E/00038_speechRIR,dev/aac/id05584/9UHH85x4q-E/00038_noiseRIR,VOXCELEB2id05584
dev/aac/id08953/LCw5GXa52s4/00155,fma_small/126/126414,396800,496000,15,0.8913656292237391,dev/aac/id08953/LCw5GXa52s4/00155_speechRIR,dev/aac/id08953/LCw5GXa52s4/00155_noiseRIR,VOXCELEB2id08953
dev/aac/id08282/ObqA6lOiZdY/00147,fma_small/108/108883,425454,493038,18,0.3439523239649909,dev/aac/id08282/ObqA6lOiZdY/00147_speechRIR,dev/aac/id08282/ObqA6lOiZdY/00147_noiseRIR,VOXCELEB2id08282
dev/aac/id00827/pFlr9nEk2IY/00107,freesound/crowd/4173__schluppipuppie__street01_L_05_part_16kHz_mono,1884800,1984000,17,0.7110167001542718,dev/aac/id00827/pFlr9nEk2IY/00107_speechRIR,dev/aac/id00827/pFlr9nEk2IY/00107_noiseRIR,VOXCELEB2id00827
dev/aac/id04899/j4tX_iD4L1o/00061,fma_small/093/093868,399760,477584,3,0.5765416363944353,dev/aac/id04899/j4tX_iD4L1o/00061_speechRIR,dev/aac/id04899/j4tX_iD4L1o/00061_noiseRIR,VOXCELEB2id04899
dev/aac/id01894/yyLEay_s1Mc/00179,fma_small/071/071225,403705,483577,3,0.5562284026187517,dev/aac/id01894/yyLEay_s1Mc/00179_speechRIR,dev/aac/id01894/yyLEay_s1Mc/00179_noiseRIR,VOXCELEB2id01894
dev/aac/id08569/dDtGT1IKaBE/00333,musan/noise/free-sound/noise-free-sound-0674,19217,82705,4,0.459275627677684,dev/aac/id08569/dDtGT1IKaBE/00333_speechRIR,dev/aac/id08569/dDtGT1IKaBE/00333_noiseRIR,VOXCELEB2id08569
dev/aac/id03263/eJvCMfO6QPs/00187,freesound/fan/51802__kyles__auto-int-heat-blast-max_R_01_part_16kHz_mono,114913,186593,14,0.8019300353468282,dev/aac/id03263/eJvCMfO6QPs/00187_speechRIR,dev/aac/id03263/eJvCMfO6QPs/00187_noiseRIR,VOXCELEB2id03263
dev/aac/id01729/3IvHwQwVVTo/00043,fma_small/053/053862,396800,496000,7,0.5077123406635287,dev/aac/id01729/3IvHwQwVVTo/00043_speechRIR,dev/aac/id01729/3IvHwQwVVTo/00043_noiseRIR,VOXCELEB2id01729
dev/aac/id02817/4XSbK67JgYc/00029,fma_small/084/084058,221385,297161,18,0.5530953572985596,dev/aac/id02817/4XSbK67JgYc/00029_speechRIR,dev/aac/id02817/4XSbK67JgYc/00029_noiseRIR,VOXCELEB2id02817
dev/aac/id05917/PP_n6-K_Yvs/00067,freesound/workshop/190637__ftpaddict__ambient-sound-from-a-workshop-floor_L_08_part_16kHz_mono,3388150,3469046,6,0.8327821889116624,dev/aac/id05917/PP_n6-K_Yvs/00067_speechRIR,dev/aac/id05917/PP_n6-K_Yvs/00067_noiseRIR,VOXCELEB2id05917
dev/aac/id01458/PGhjjSIGA94/00041,fma_small/126/126414,413001,488777,16,0.3047762244436838,dev/aac/id01458/PGhjjSIGA94/00041_speechRIR,dev/aac/id01458/PGhjjSIGA94/00041_noiseRIR,VOXCELEB2id01458
dev/aac/id03342/sbkt1vPK8So/00270,fma_small/129/129095,3122,70706,17,0.6237979988514682,dev/aac/id03342/sbkt1vPK8So/00270_speechRIR,dev/aac/id03342/sbkt1vPK8So/00270_noiseRIR,VOXCELEB2id03342
dev/aac/id04198/Nyi90qsGm44/00172,fma_small/122/122360,297600,396800,13,0.816811142217875,dev/aac/id04198/Nyi90qsGm44/00172_speechRIR,dev/aac/id04198/Nyi90qsGm44/00172_noiseRIR,VOXCELEB2id04198
dev/aac/id02267/okrMJ_oumtU/00330,fma_small/013/013767,99200,198400,8,0.4816596514101398,dev/aac/id02267/okrMJ_oumtU/00330_speechRIR,dev/aac/id02267/okrMJ_oumtU/00330_noiseRIR,VOXCELEB2id02267
dev/aac/id03342/fQ5J-2croD8/00195,freesound/crowd/14604__acclivity__tottenhamcourtroad_L_02_part_16kHz_mono,1686400,1785600,5,0.7745932083478615,dev/aac/id03342/fQ5J-2croD8/00195_speechRIR,dev/aac/id03342/fQ5J-2croD8/00195_noiseRIR,VOXCELEB2id03342
dev/aac/id01894/QcdkFyLtcAI/00053,fma_small/012/012518,297600,396800,18,0.704927176115765,dev/aac/id01894/QcdkFyLtcAI/00053_speechRIR,dev/aac/id01894/QcdkFyLtcAI/00053_noiseRIR,VOXCELEB2id01894
dev/aac/id07955/aK0tN2oK_e8/00211,fma_small/112/112210,99640,174392,11,0.5765870985596657,dev/aac/id07955/aK0tN2oK_e8/00211_speechRIR,dev/aac/id07955/aK0tN2oK_e8/00211_noiseRIR,VOXCELEB2id07955
dev/aac/id01045/qIoY_yuD13k/00223,fma_small/020/020374,199888,278736,18,0.6499656646143478,dev/aac/id01045/qIoY_yuD13k/00223_speechRIR,dev/aac/id01045/qIoY_yuD13k/00223_noiseRIR,VOXCELEB2id01045
dev/aac/id03088/tDrjU3-bzik/00428,fma_small/000/000707,99200,198400,6,0.30892251727831616,dev/aac/id03088/tDrjU3-bzik/00428_speechRIR,dev/aac/id03088/tDrjU3-bzik/00428_noiseRIR,VOXCELEB2id03088
dev/aac/id06511/0pGLcaa9whI/00026,fma_small/146/146716,396800,496000,7,0.3934933347557977,dev/aac/id06511/0pGLcaa9whI/00026_speechRIR,dev/aac/id06511/0pGLcaa9whI/00026_noiseRIR,VOXCELEB2id06511
dev/aac/id03884/QwOwafORS8k/00008,fma_small/137/137151,0,99200,11,0.5834483053857822,dev/aac/id03884/QwOwafORS8k/00008_speechRIR,dev/aac/id03884/QwOwafORS8k/00008_noiseRIR,VOXCELEB2id03884
dev/aac/id06794/7DsXfInhkF8/00030,fma_small/007/007713,203145,275849,12,0.4533079186605118,dev/aac/id06794/7DsXfInhkF8/00030_speechRIR,dev/aac/id06794/7DsXfInhkF8/00030_noiseRIR,VOXCELEB2id06794
dev/aac/id01025/T_DbAVPLyUM/00133,fma_small/027/027798,0,99200,3,0.6853226831290316,dev/aac/id01025/T_DbAVPLyUM/00133_speechRIR,dev/aac/id01025/T_DbAVPLyUM/00133_noiseRIR,VOXCELEB2id01025
dev/aac/id06511/gJnWNX9G7U8/00397,fma_small/067/067332,0,99200,12,0.7249200654971308,dev/aac/id06511/gJnWNX9G7U8/00397_speechRIR,dev/aac/id06511/gJnWNX9G7U8/00397_noiseRIR,VOXCELEB2id06511
dev/aac/id03364/eVAFDH_mEVw/00083,BUT/motor/WashingMachine_motor01_L_01_part_16kHz_mono,992000,1091200,19,0.5031778775006097,dev/aac/id03364/eVAFDH_mEVw/00083_speechRIR,dev/aac/id03364/eVAFDH_mEVw/00083_noiseRIR,VOXCELEB2id03364
dev/aac/id06511/AfQGUOMKCAQ/00063,fma_small/024/024426,599,91735,12,0.5430119517928131,dev/aac/id06511/AfQGUOMKCAQ/00063_speechRIR,dev/aac/id06511/AfQGUOMKCAQ/00063_noiseRIR,VOXCELEB2id06511
dev/aac/id06794/KfuvXw6l_BI/00078,fma_small/014/014576,99200,198400,6,0.384271699889998,dev/aac/id06794/KfuvXw6l_BI/00078_speechRIR,dev/aac/id06794/KfuvXw6l_BI/00078_noiseRIR,VOXCELEB2id06794
dev/aac/id03532/Yc9SaycO19s/00226,freesound/fan/192241__ligidium__air-conditioning-unit-1_L_01_part_16kHz_mono,0,99200,17,0.8506266291562576,dev/aac/id03532/Yc9SaycO19s/00226_speechRIR,dev/aac/id03532/Yc9SaycO19s/00226_noiseRIR,VOXCELEB2id03532
dev/aac/id00172/tG-p0xWPnLY/00126,fma_small/140/140871,198400,297600,18,0.5640268100560282,dev/aac/id00172/tG-p0xWPnLY/00126_speechRIR,dev/aac/id00172/tG-p0xWPnLY/00126_noiseRIR,VOXCELEB2id00172
dev/aac/id03263/eJvCMfO6QPs/00127,freesound/city/20696__sagetyrtle__freecitystreet_R_01_part_16kHz_mono,3087453,3168349,11,0.5901069146593212,dev/aac/id03263/eJvCMfO6QPs/00127_speechRIR,dev/aac/id03263/eJvCMfO6QPs/00127_noiseRIR,VOXCELEB2id03263
dev/aac/id03994/DcdG0FSTnhw/00191,fma_small/098/098031,401028,490116,10,0.7921948715696101,dev/aac/id03994/DcdG0FSTnhw/00191_speechRIR,dev/aac/id03994/DcdG0FSTnhw/00191_noiseRIR,VOXCELEB2id03994
dev/aac/id06829/wcnKYH-zC0E/00265,fma_small/125/125432,24168,97896,18,0.8882263707112656,dev/aac/id06829/wcnKYH-zC0E/00265_speechRIR,dev/aac/id06829/wcnKYH-zC0E/00265_noiseRIR,VOXCELEB2id06829
dev/aac/id07955/nkTFtUMjUkI/00328,fma_small/145/145728,117506,194306,8,0.7356216433181001,dev/aac/id07955/nkTFtUMjUkI/00328_speechRIR,dev/aac/id07955/nkTFtUMjUkI/00328_noiseRIR,VOXCELEB2id07955
dev/aac/id04379/5aOfpGYXg5g/00031,BUT/motor/owen_inside_01_R_01_part_16kHz_mono,423588,494244,17,0.8450749368623391,dev/aac/id04379/5aOfpGYXg5g/00031_speechRIR,dev/aac/id04379/5aOfpGYXg5g/00031_noiseRIR,VOXCELEB2id04379
dev/aac/id01369/88KV94BN5QA/00038,fma_small/024/024366,200542,295774,7,0.40671612078208663,dev/aac/id01369/88KV94BN5QA/00038_speechRIR,dev/aac/id01369/88KV94BN5QA/00038_noiseRIR,VOXCELEB2id01369
dev/aac/id08953/LIqsO6PZRhE/00162,fma_small/126/126295,199087,296367,15,0.5954746137525395,dev/aac/id08953/LIqsO6PZRhE/00162_speechRIR,dev/aac/id08953/LIqsO6PZRhE/00162_noiseRIR,VOXCELEB2id08953
dev/aac/id01682/Yl3E41OEvxY/00079,fma_small/050/050448,101959,179783,14,0.33047874578447395,dev/aac/id01682/Yl3E41OEvxY/00079_speechRIR,dev/aac/id01682/Yl3E41OEvxY/00079_noiseRIR,VOXCELEB2id01682
dev/aac/id06403/eDj6MTVp9Vc/00184,fma_small/030/030230,298037,390197,13,0.8156205779266676,dev/aac/id06403/eDj6MTVp9Vc/00184_speechRIR,dev/aac/id06403/eDj6MTVp9Vc/00184_noiseRIR,VOXCELEB2id06403
dev/aac/id07956/pwzXP9HoWAw/00438,fma_small/117/117611,0,99200,16,0.5680894924740214,dev/aac/id07956/pwzXP9HoWAw/00438_speechRIR,dev/aac/id07956/pwzXP9HoWAw/00438_noiseRIR,VOXCELEB2id07956
dev/aac/id02267/tfAjAdTAqw8/00338,fma_small/121/121474,198400,297600,3,0.6870062566381712,dev/aac/id02267/tfAjAdTAqw8/00338_speechRIR,dev/aac/id02267/tfAjAdTAqw8/00338_noiseRIR,VOXCELEB2id02267
dev/aac/id05615/D91PIgMgUCQ/00059,freesound/music/156191__rtb45__shang-yu-shopping-street_R_01_part_16kHz_mono,1590157,1663885,15,0.8503582316420581,dev/aac/id05615/D91PIgMgUCQ/00059_speechRIR,dev/aac/id05615/D91PIgMgUCQ/00059_noiseRIR,VOXCELEB2id05615
dev/aac/id02267/h6hBHD9qM5Y/00269,freesound/crowd/147947__bmoreno__0129-big-shop_R_01_part_16kHz_mono,1309985,1380641,17,0.6341773369718537,dev/aac/id02267/h6hBHD9qM5Y/00269_speechRIR,dev/aac/id02267/h6hBHD9qM5Y/00269_noiseRIR,VOXCELEB2id02267
dev/aac/id00414/xzHAbf47lQI/00090,fma_small/119/119413,104306,190322,17,0.3699197008102911,dev/aac/id00414/xzHAbf47lQI/00090_speechRIR,dev/aac/id00414/xzHAbf47lQI/00090_noiseRIR,VOXCELEB2id00414
dev/aac/id00172/uN-FILUIFLQ/00148,fma_small/115/115735,201326,268910,11,0.7522762280486399,dev/aac/id00172/uN-FILUIFLQ/00148_speechRIR,dev/aac/id00172/uN-FILUIFLQ/00148_noiseRIR,VOXCELEB2id00172
dev/aac/id03215/6tkooy5Hd9Q/00036,fma_small/110/110166,208457,285257,17,0.7327406673939361,dev/aac/id03215/6tkooy5Hd9Q/00036_speechRIR,dev/aac/id03215/6tkooy5Hd9Q/00036_noiseRIR,VOXCELEB2id03215
dev/aac/id03817/WLYKiqkJM0Y/00066,fma_small/105/105674,198400,297600,19,0.7529079729636339,dev/aac/id03817/WLYKiqkJM0Y/00066_speechRIR,dev/aac/id03817/WLYKiqkJM0Y/00066_noiseRIR,VOXCELEB2id03817
dev/aac/id08953/LCw5GXa52s4/00128,BUT/fan/fan_05_R_01_part_16kHz_mono,209524,297588,14,0.38517781320618044,dev/aac/id08953/LCw5GXa52s4/00128_speechRIR,dev/aac/id08953/LCw5GXa52s4/00128_noiseRIR,VOXCELEB2id08953
dev/aac/id00414/I8va5YhK9jk/00006,freesound/workshop/102045__cognito-perceptu__keys-cutting_L_01_part_16kHz_mono,513680,583312,3,0.525483172333757,dev/aac/id00414/I8va5YhK9jk/00006_speechRIR,dev/aac/id00414/I8va5YhK9jk/00006_noiseRIR,VOXCELEB2id00414
dev/aac/id05584/VSRGTHy-zSY/00151,fma_small/064/064252,12135,87911,14,0.37391040020067723,dev/aac/id05584/VSRGTHy-zSY/00151_speechRIR,dev/aac/id05584/VSRGTHy-zSY/00151_noiseRIR,VOXCELEB2id05584
dev/aac/id05615/LZKwZ45Rhc4/00121,fma_small/056/056470,297600,396800,5,0.714719396418158,dev/aac/id05615/LZKwZ45Rhc4/00121_speechRIR,dev/aac/id05615/LZKwZ45Rhc4/00121_noiseRIR,VOXCELEB2id05615
dev/aac/id02817/JzzWRAYUVeo/00203,fma_small/072/072076,396800,496000,16,0.8148607542752133,dev/aac/id02817/JzzWRAYUVeo/00203_speechRIR,dev/aac/id02817/JzzWRAYUVeo/00203_noiseRIR,VOXCELEB2id02817
dev/aac/id06403/rebCRakseeM/00269,fma_small/128/128472,297600,396800,7,0.4394479542079237,dev/aac/id06403/rebCRakseeM/00269_speechRIR,dev/aac/id06403/rebCRakseeM/00269_noiseRIR,VOXCELEB2id06403
dev/aac/id06105/QnklyNsZvak/00059,fma_small/015/015471,198400,297600,8,0.3435466354104271,dev/aac/id06105/QnklyNsZvak/00059_speechRIR,dev/aac/id06105/QnklyNsZvak/00059_noiseRIR,VOXCELEB2id06105
dev/aac/id03817/29B6jl4y5P0/00003,fma_small/113/113277,299079,379975,18,0.8421125475618048,dev/aac/id03817/29B6jl4y5P0/00003_speechRIR,dev/aac/id03817/29B6jl4y5P0/00003_noiseRIR,VOXCELEB2id03817
dev/aac/id03313/EGXhyXdoP0Y/00093,fma_small/007/007381,99513,197817,9,0.8433520641382843,dev/aac/id03313/EGXhyXdoP0Y/00093_speechRIR,dev/aac/id03313/EGXhyXdoP0Y/00093_noiseRIR,VOXCELEB2id03313
dev/aac/id00385/jdx3DeOzWQM/00417,fma_small/145/145703,220116,285652,8,0.5255851354795429,dev/aac/id00385/jdx3DeOzWQM/00417_speechRIR,dev/aac/id00385/jdx3DeOzWQM/00417_noiseRIR,VOXCELEB2id00385
dev/aac/id02267/diJjpuAJgPs/00265,freesound/music/141189__beedy__shopping-center_R_01_part_16kHz_mono,1311823,1376335,9,0.8294418297290003,dev/aac/id02267/diJjpuAJgPs/00265_speechRIR,dev/aac/id02267/diJjpuAJgPs/00265_noiseRIR,VOXCELEB2id02267
dev/aac/id04899/213ptJ0xmdY/00002,fma_small/062/062192,198400,297600,10,0.4335926101845038,dev/aac/id04899/213ptJ0xmdY/00002_speechRIR,dev/aac/id04899/213ptJ0xmdY/00002_noiseRIR,VOXCELEB2id04899
dev/aac/id00414/xzHAbf47lQI/00103,fma_small/047/047921,99200,198400,15,0.8306182214744955,dev/aac/id00414/xzHAbf47lQI/00103_speechRIR,dev/aac/id00414/xzHAbf47lQI/00103_noiseRIR,VOXCELEB2id00414
dev/aac/id03994/NoZDs8n8diI/00257,freesound/shop/180325__zabuhailo__walk-thru-shop_L_01_part_16kHz_mono,1489682,1562386,4,0.4964223016205329,dev/aac/id03994/NoZDs8n8diI/00257_speechRIR,dev/aac/id03994/NoZDs8n8diI/00257_noiseRIR,VOXCELEB2id03994
dev/aac/id01025/T_DbAVPLyUM/00132,fma_small/123/123504,396800,496000,4,0.6287660883017037,dev/aac/id01025/T_DbAVPLyUM/00132_speechRIR,dev/aac/id01025/T_DbAVPLyUM/00132_noiseRIR,VOXCELEB2id01025
dev/aac/id08282/s991F0BayfI/00274,fma_small/120/120105,201897,279721,7,0.5884508208753325,dev/aac/id08282/s991F0BayfI/00274_speechRIR,dev/aac/id08282/s991F0BayfI/00274_noiseRIR,VOXCELEB2id08282
